 #time susceptible infected recover
          91      107506      409554      783143
          92      106563      382960      797383
          93      106031      357060      810865
          94      105752      332696      823326
          95      105613      310012      834807
          96      105536      290284      844748
          97      105503      273018      853414
          98      105498      257244      861306
          99      105497      242300      868779
         100      105496      227534      876163
         101      105496      212302      883779
         102      105496      196508      891676
         103      105496      179462      900199
         104      105496      161932      908964
         105      105496      144212      917824
         106      105496      126762      926549
         107      105496      109704      935078
         108      105496       92982      943439
         109      105496       77122      951369
         110      105496       61856      959002
         111      105496       47352      966254
         112      105496       34552      972654
         113      105496       23718      978071
         114      105496       15422      982219
         115      105496        9600      985130
         116      105496        5528      987166
         117      105496        3056      988402
         118      105496        1568      989146
         119      105496         788      989536
         120      105496         372      989744
         121      105496         160      989850
         122      105496          50      989905
         123      105496           6      989927
         124      105496           6      989927
         125      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095420          12           0
           8     1095418          16           0
           9     1095417          18           0
          10     1095416          20           0
          11     1095415          22           0
          12     1095414          24           0
          13     1095407          38           0
          14     1095396          60           0
          15     1095389          74           0
          16     1095379          94           0
          17     1095371         110           0
          18     1095350         152           0
          19     1095320         212           0
          20     1095278         296           0
          21     1095218         416           0
          22     1095160         532           0
          23     1095077         698           0
          24     1094968         916           0
          25     1094824        1204           0
          26     1094613        1624           1
          27     1094333        2184           1
          28     1093943        2964           1
          29     1093450        3950           1
          30     1092799        5252           1
          31     1091980        6890           1
          32     1090894        9056           4
          33     1089370       12100           6
          34     1087319       16198           8
          35     1084695       21444           9
          36     1081169       28494          10
          37     1076465       37900          11
          38     1070334       50150          17
          39     1062443       65914          26
          40     1052283       86216          35
          41     1039089      112594          40
          42     1021999      146748          53
          43     1000364      189994          65
          44      973314      244048          88
          45      940572      309454         127
          46      901929      386636         179
          47      858193      473992         237
          48      810136      569948         316
          49      760340      669362         405
          50      711554      766692         526
          51      666772      855878         715
          52      627217      934526         946
          53      593472     1001368        1270
          54      563291     1060826        1722
          55      535994     1114308        2278
          56      509640     1165476        3048
          57      483540     1215844        3964
          58      457610     1265068        5282
          59      431816     1313156        7032
          60      406487     1359022        9428
          61      382189     1401536       12469
          62      358854     1439934       16605
          63      336930     1472914       22039
          64      316507     1499992       28923
          65      297289     1520222       38026
          66      278280     1534786       49753
          67      260719     1539984       64715
          68      243970     1534566       84173
          69      228353     1517348      108399
          70      213888     1486324      138376
          71      201145     1440964      173799
          72      190236     1380140      215120
          73      180619     1307334      261140
          74      171991     1227160      309855
          75      163806     1144984      359128
          76      155548     1068766      405495
          77      147585     1000314      447684
          78      139682      942548      484470
          79      132382      893300      516394
          80      126093      848318      545174
          81      121079      804828      571933
          82      117486      759640      598120
          83      114836      713010      624085
          84      112963      664590      650168
          85      111481      616400      675745
          86      110129      569488      700553
          87      108873      524022      724542
          88      107741      480634      747368
          89      106886      439822      768629
          90      106251      401382      788484
          91      105828      363872      807662
          92      105643      328002      825782
          93      105537      293908      842935
          94      105511      261200      859315
          95      105500      231434      874209
          96      105498      204448      887704
          97      105496      180674      899593
          98      105496      160124      909868
          99      105496      141796      919032
         100      105496      124900      927480
         101      105496      108338      935761
         102      105496       91950      943955
         103      105496       76096      951882
         104      105496       60890      959485
         105      105496       47196      966332
         106      105496       36054      971903
         107      105496       27516      976172
         108      105496       21286      979287
         109      105496       16802      981529
         110      105496       13402      983229
         111      105496       10610      984625
         112      105496        8054      985903
         113      105496        5526      987167
         114      105496        3628      988116
         115      105496        2182      988839
         116      105496        1116      989372
         117      105496         486      989687
         118      105496         190      989835
         119      105496          58      989901
         120      105496          28      989916
         121      105496           6      989927
         122      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095424           4           0
           8     1095424           4           0
           9     1095422           8           0
          10     1095420          12           0
          11     1095417          18           0
          12     1095415          22           0
          13     1095413          26           0
          14     1095410          32           0
          15     1095405          42           0
          16     1095394          64           0
          17     1095383          86           0
          18     1095372         108           0
          19     1095360         132           0
          20     1095343         166           0
          21     1095317         218           0
          22     1095273         306           0
          23     1095210         432           0
          24     1095122         608           0
          25     1095019         814           0
          26     1094907        1036           1
          27     1094751        1348           1
          28     1094550        1750           1
          29     1094263        2324           1
          30     1093859        3132           1
          31     1093271        4308           1
          32     1092571        5706           2
          33     1091640        7568           2
          34     1090413       10020           3
          35     1088808       13224           6
          36     1086623       17594           6
          37     1083770       23296           8
          38     1079949       30932          11
          39     1074851       41122          14
          40     1068305       54208          17
          41     1059751       71290          30
          42     1048650       93474          39
          43     1034605      121548          47
          44     1016425      157880          61
          45      993618      203476          70
          46      965287      260082          98
          47      931064      328474         125
          48      891108      408260         188
          49      846630      497066         263
          50      798364      593414         355
          51      749134      691656         464
          52      702104      785422         611
          53      659561      870180         775
          54      622498      943798        1029
          55      590141     1007854        1358
          56      561703     1063720        1863
          57      534824     1116200        2502
          58      508721     1166758        3326
          59      483044     1216052        4356
          60      457344     1264486        5839
          61      432726     1309990        7705
          62      408882     1352614       10237
          63      386387     1390904       13587
          64      365334     1424226       17979
          65      345760     1451654       23839
          66      327039     1474166       31304
          67      310311     1488002       41114
          68      295398     1492906       53575
          69      282468     1486506       69705
          70      271184     1467820       90332
          71      261777     1435478      115910
          72      254436     1387474      147253
          73      248549     1325500      184127
          74      243827     1250062      226568
          75      239675     1165930      272786
          76      235730     1076486      321453
          77      231600      988978      369337
          78      227024      908490      414157
          79      221731      839936      453727
          80      215860      782242      488445
          81      208912      735528      518750
          82      201341      694962      546604
          83      193180      658410      573041
          84      184854      623212      598966
          85      176500      588522      624665
          86      168379      554642      649726
          87      160119      522426      674094
          88      151727      492792      697303
          89      143415      465354      719334
          90      134785      441926      739678
          91      126827      419052      759073
          92      120015      397306      776758
          93      114586      376532      792574
          94      110663      356558      806484
          95      108181      337140      818675
          96      106703      319614      828916
          97      105962      304438      837245
          98      105660      291802      843865
          99      105540      281398      849187
         100      105511      272538      853646
         101      105502      264472      857688
         102      105498      256252      861802
         103      105496      247496      866182
         104      105496      237746      871057
